exercise_name,parent,leaf,ontology,score
py_soda_survey_soda_avg,ArithmeticOperation,Division,education,5
py_soda_survey_soda_avg,HandlingString,IndexingString,education,4
py_soda_survey_soda_avg,ArithmeticOperation,Addition,education,5
py_soda_survey_soda_respondent_avg,SubscriptExpression,IndexingExpression,parser,5
py_soda_survey_soda_respondent_avg,Call,FunctionCall,parser,5
py_soda_survey_soda_respondent_avg,ArithmeticExpression,BinaryOperation,parser,5
py_soda_survey_soda_respondent_avg,Literal,StringLiteral,parser,5
py_soda_survey_soda_respondent_avg,NumericLiteral,FloatLiteral,parser,4
py_soda_survey_soda_respondent_avg,NumericLiteral,IntegerLiteral,parser,5
py_soda_survey_soda_respondent_avg,LiteralCollection,ListLiteral,parser,5
py_soda_survey_soda_respondent_avg,StringMethod,format(),parser,5
py_soda_survey_soda_respondent_avg,Operator,=,parser,5
py_soda_survey_soda_respondent_avg,MembershipOperator,in,parser,4
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,+,parser,5
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,/,parser,5
py_soda_survey_soda_respondent_avg,Statement,ExpressionStatement,parser,5
py_soda_survey_soda_respondent_avg,IterationStatement,ForStatement,parser,5
py_soda_survey_soda_respondent_avg,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_soda_survey_soda_respondent_avg,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_soda_survey_soda_respondent_avg,BuiltInFunction,range(),parser,5
py_soda_survey_soda_respondent_avg,BuiltInFunction,len(),parser,5
py_soda_survey_soda_respondent_avg,BuiltInFunction,print(),parser,5
py_soda_survey_soda_respondent_avg,Python,FindingLength,education,5
py_soda_survey_soda_respondent_avg,Python,Printing,education,5
py_soda_survey_soda_respondent_avg,ManagingVariable,AssigningVariable,education,4
py_soda_survey_soda_respondent_avg,ManagingVariable,UpdatingVariable,education,5
py_soda_survey_soda_respondent_avg,TwoDimensionalArrayTask,Indexing2DArray,education,5
py_soda_survey_soda_respondent_avg,TwoDimensionalArrayTask,Create2DArray,education,5
py_soda_survey_soda_respondent_avg,HandlingFunction,CallingFunctionLibrary,education,5
py_soda_survey_soda_respondent_avg,HandlingFunction,NestedFunctionCall,education,4
py_soda_survey_soda_respondent_avg,HandlingStandardFunction,CallingStandardFunction,education,5
py_soda_survey_soda_respondent_avg,HandlingList,CreatingList,education,5
py_soda_survey_soda_respondent_avg,HandlingList,IndexingList,education,5
py_soda_survey_soda_respondent_avg,HandlingList,ReplacingListElement,education,5
py_soda_survey_soda_respondent_avg,ForLoopWithUpdate,ForLoopWith+=,education,5
py_soda_survey_soda_respondent_avg,NestedLoopIteration,NestedForLoopIteration,education,5
py_soda_survey_soda_respondent_avg,ArithmeticOperation,Division,education,5
py_soda_survey_soda_respondent_avg,HandlingString,FormattingString,education,5
py_soda_survey_soda_respondent_avg,ArithmeticOperation,Addition,education,5
py_soda_survey_soda_respondent_avg,HandlingString,IndexingString,education,4
py_temperature,Call,FunctionCall,parser,5
py_temperature,ArithmeticExpression,BinaryOperation,parser,5
py_temperature,LogicalExpression,ComparisonExpression,parser,5
py_temperature,LogicalExpression,BooleanExpression,parser,5
py_temperature,Literal,StringLiteral,parser,5
py_temperature,NumericLiteral,IntegerLiteral,parser,5
py_temperature,LiteralCollection,ListLiteral,parser,5
py_temperature,ListMethod,append(),parser,5
py_temperature,Operator,=,parser,5
py_temperature,ComparisonOperator,Larger,parser,5
py_temperature,ComparisonOperator,==,parser,5
py_temperature,BuiltInFunction,int(),parser,5
py_temperature,BuiltInFunction,input(),parser,5
py_temperature,BuiltInFunction,float(),parser,5
py_temperature,IterationStatement,ForStatement,parser,5
py_temperature,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_temperature,ArtithmeticOperator,/,parser,5
py_temperature,ConditionalStatement,IfStatement,parser,5
py_temperature,BuiltInFunction,print(),parser,5
py_temperature,ArtithmeticOperator,+,parser,5
py_temperature,ArtithmeticOperator,>,,5
py_temperature,Python,HandlingInput,education,5
py_temperature,Python,Printing,education,5
py_temperature,CheckingCondition,IfElseChecking,education,5
py_temperature,CheckingCondition,IfChecking,education,5
py_temperature,CheckingCondition,BooleanEvaluating,education,5
py_temperature,CheckingInForLoop,IfCheckingInForLoop,education,5
py_temperature,ManagingVariable,AssigningVariable,education,5
py_temperature,ManagingVariable,UpdatingVariable,education,5
py_temperature,HandlingFunction,CallingFunctionLibrary,education,5
py_temperature,HandlingStandardFunction,CallingStandardFunction,education,5
py_temperature,NonNestedIteration,SingleForLoopIteration,education,5
py_temperature,HandlingList,CreatingList,education,5
py_temperature,HandlingList,AddingListElementWithAppend,,5
py_temperature,HandlingFloat,TransformingToFloatType,education,5
py_temperature,HandlingInteger,TransformingToIntType,education,5
py_temperature,ForLoopWithUpdate,ForLoopWith+=,education,5
py_temperature,HandlingList,IndexingList,education,4
py_temperature,ArithmeticOperation,Division,education,5
py_temperature,HandlingString,CreatingString,education,4
py_temperature,HandlingString,FormattingString,education,4
py_temperature,NonNestedIteration,SingleIfCondition,,4
py_temperature,MembershipOperator,in,parser,4
py_temperature,Statement,ExpressionStatement,parser,5
py_temperature,ConditionalStatement,IfElseStatement,parser,5
py_temperature,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_temperature,BuiltInFunction,range(),parser,5
py_temperature,BuiltInFunction,list(),parser,4
py_temperature,ArithmeticOperation,Addition,education,5
py_temperature_list_days_above_threshold,SubscriptExpression,IndexingExpression,parser,5
py_temperature_list_days_above_threshold,Call,FunctionCall,parser,5
py_temperature_list_days_above_threshold,ArithmeticExpression,BinaryOperation,parser,5
py_temperature_list_days_above_threshold,LogicalExpression,ComparisonExpression,parser,5
py_temperature_list_days_above_threshold,LogicalExpression,BooleanExpression,parser,5
py_temperature_list_days_above_threshold,Literal,StringLiteral,parser,5
py_temperature_list_days_above_threshold,NumericLiteral,IntegerLiteral,parser,5
py_temperature_list_days_above_threshold,LiteralCollection,ListLiteral,parser,5
py_temperature_list_days_above_threshold,ListMethod,append(),parser,5
py_temperature_list_days_above_threshold,Operator,=,parser,5
py_temperature_list_days_above_threshold,ComparisonOperator,Larger,parser,5
py_temperature_list_days_above_threshold,MembershipOperator,in,parser,5
py_temperature_list_days_above_threshold,ArtithmeticOperator,+,parser,5
py_temperature_list_days_above_threshold,Statement,ExpressionStatement,parser,5
py_temperature_list_days_above_threshold,ConditionalStatement,IfStatement,parser,5
py_temperature_list_days_above_threshold,IterationStatement,ForStatement,parser,5
py_temperature_list_days_above_threshold,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,str(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,input(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,int(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,float(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,range(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,len(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,print(),parser,5
py_temperature_list_days_above_threshold,BuiltInFunction,list(),parser,4
py_temperature_list_days_above_threshold,Python,HandlingInput,education,5
py_temperature_list_days_above_threshold,Python,FindingLength,education,5
py_temperature_list_days_above_threshold,Python,Concatenation,education,5
py_temperature_list_days_above_threshold,Python,Printing,education,5
py_temperature_list_days_above_threshold,CheckingCondition,BooleanEvaluating,education,4
py_temperature_list_days_above_threshold,CheckingInForLoop,IfCheckingInForLoop,education,5
py_temperature_list_days_above_threshold,ManagingVariable,AssigningVariable,education,5
py_temperature_list_days_above_threshold,ManagingVariable,UpdatingVariable,education,5
py_temperature_list_days_above_threshold,HandlingFunction,CallingFunctionLibrary,education,5
py_temperature_list_days_above_threshold,HandlingFunction,NestedFunctionCall,education,4
py_temperature_list_days_above_threshold,HandlingStandardFunction,CallingStandardFunction,education,5
py_temperature_list_days_above_threshold,NonNestedIteration,SingleForLoopIteration,education,5
py_temperature_list_days_above_threshold,HandlingList,CreatingList,education,5
py_temperature_list_days_above_threshold,HandlingList,AddingListElementWithAppend,,5
py_temperature_list_days_above_threshold,HandlingList,IndexingList,education,5
py_temperature_list_days_above_threshold,HandlingInteger,TransformingToIntType,education,5
py_temperature_list_days_above_threshold,HandlingFloat,TransformingToFloatType,education,5
py_temperature_list_days_above_threshold,ForLoopWithUpdate,ForLoopWith+=,education,4
py_temperature_list_days_above_threshold,HandlingString,CreatingString,education,4
py_temperature_list_days_above_threshold,HandlingString,TransformingToStringType,education,5
py_temperature_list_days_above_threshold,ArithmeticOperation,Addition,education,5
py_temperature_list_days_above_threshold,HandlingString,IndexingString,education,4
py_temperature_list_days_above_threshold,ArtithmeticOperator,>,,5
py_temperature_list_days_above_threshold,ForLoopWithUpdate,ForLoopWithListIndexing,education,5
py_digits,Call,FunctionCall,parser,5
py_digits,ArithmeticExpression,BinaryOperation,parser,5
py_digits,LogicalExpression,ComparisonExpression,parser,5
py_digits,LogicalExpression,BooleanExpression,parser,4
py_digits,NumericLiteral,IntegerLiteral,parser,5
py_digits,Operator,=,parser,5
py_digits,ComparisonOperator,Larger,parser,5
py_digits,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_digits,IterationStatement,WhileStatement,parser,5
py_digits,ArtithmeticOperator,Modulus,parser,5
py_digits,ArtithmeticOperator,//,parser,5
py_digits,BuiltInFunction,print(),parser,5
py_digits,Python,Printing,education,5
py_digits,ManagingVariable,AssigningVariable,education,4
py_digits,ManagingVariable,UpdatingVariable,education,5
py_digits,HandlingFunction,CallingFunctionLibrary,education,4
py_digits,HandlingStandardFunction,CallingStandardFunction,education,5
py_digits,NonNestedIteration,SingleWhileLoopIteration,education,5
py_digits,WhileLoopWithUpdate,WhileLoopWith//=,,4
py_digits,ArithmeticOperation,FindRemainder,education,5
py_digits,ArithmeticOperation,Division,education,5
py_digits,WhileLoopWithUpdate,WhileLoopWith/=,,4
py_digits,Statement,ExpressionStatement,parser,5
py_digits,ArtithmeticOperator,%,,5
py_sum_digits,Call,FunctionCall,parser,5
py_sum_digits,ArithmeticExpression,BinaryOperation,parser,5
py_sum_digits,LogicalExpression,ComparisonExpression,parser,5
py_sum_digits,LogicalExpression,BooleanExpression,parser,4
py_sum_digits,Literal,StringLiteral,parser,5
py_sum_digits,NumericLiteral,IntegerLiteral,parser,5
py_sum_digits,Operator,=,parser,5
py_sum_digits,ComparisonOperator,Larger,parser,5
py_sum_digits,ArtithmeticOperator,//,parser,5
py_sum_digits,ArtithmeticOperator,+,parser,5
py_sum_digits,ArtithmeticOperator,Modulus,parser,5
py_sum_digits,Statement,ExpressionStatement,parser,4
py_sum_digits,IterationStatement,WhileStatement,parser,5
py_sum_digits,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_sum_digits,BuiltInFunction,print(),parser,5
py_sum_digits,Python,Printing,education,5
py_sum_digits,ManagingVariable,AssigningVariable,education,4
py_sum_digits,ManagingVariable,UpdatingVariable,education,5
py_sum_digits,HandlingFunction,CallingFunctionLibrary,education,4
py_sum_digits,HandlingStandardFunction,CallingStandardFunction,education,4
py_sum_digits,NonNestedIteration,SingleWhileLoopIteration,education,5
py_sum_digits,WhileLoopWithUpdate,WhileLoopWith+=,education,5
py_sum_digits,ArithmeticOperation,FindRemainder,education,5
py_sum_digits,ArithmeticOperation,Addition,education,5
py_sum_digits,ArithmeticOperation,Division,education,5
py_sum_digits,HandlingInteger,TransformingToIntType,education,4
py_reverse_number,Call,FunctionCall,parser,5
py_reverse_number,ArithmeticExpression,BinaryOperation,parser,5
py_reverse_number,LogicalExpression,ComparisonExpression,parser,5
py_reverse_number,LogicalExpression,BooleanExpression,parser,4
py_reverse_number,Literal,StringLiteral,parser,5
py_reverse_number,NumericLiteral,IntegerLiteral,parser,5
py_reverse_number,Operator,=,parser,5
py_reverse_number,ComparisonOperator,Larger,parser,5
py_reverse_number,ArtithmeticOperator,%,,5
py_reverse_number,ArtithmeticOperator,//,parser,5
py_reverse_number,ArtithmeticOperator,*,parser,5
py_reverse_number,ArtithmeticOperator,+,parser,5
py_reverse_number,IterationStatement,WhileStatement,parser,5
py_reverse_number,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_reverse_number,BuiltInFunction,print(),parser,5
py_reverse_number,Statement,ExpressionStatement,parser,5
py_reverse_number,Python,Printing,education,5
py_reverse_number,ManagingVariable,AssigningVariable,education,4
py_reverse_number,ManagingVariable,UpdatingVariable,education,5
py_reverse_number,HandlingFunction,CallingFunctionLibrary,education,4
py_reverse_number,HandlingStandardFunction,CallingStandardFunction,education,4
py_reverse_number,WhileLoopWithUpdate,WhileLoopWith//=,,5
py_reverse_number,WhileLoopWithUpdate,WhileLoopWith+=,education,5
py_reverse_number,ArithmeticOperation,FindRemainder,education,5
py_reverse_number,ArithmeticOperation,Multiplication,education,5
py_reverse_number,ArithmeticOperation,Addition,education,5
py_reverse_number,NonNestedIteration,SingleWhileLoopIteration,education,5
py_reverse_number,ArtithmeticOperator,Modulus,parser,5
py_reverse_number,WhileLoopWithUpdate,WhileLoopWith*=,education,5
py_reverse_number,ArithmeticOperation,Division,education,5
py_work_hours,SubscriptExpression,IndexingExpression,parser,5
py_work_hours,Call,FunctionCall,parser,5
py_work_hours,ArithmeticExpression,BinaryOperation,parser,5
py_work_hours,Literal,StringLiteral,parser,5
py_work_hours,NumericLiteral,FloatLiteral,parser,5
py_work_hours,NumericLiteral,IntegerLiteral,parser,5
py_work_hours,Error,IOError,parser,5
py_work_hours,Error,FileNotFoundError,parser,5
py_work_hours,Error,ValueError,parser,5
py_work_hours,StringMethod,split(),parser,5
py_work_hours,FileMethod,close(),parser,5
py_work_hours,Operator,=,parser,5
py_work_hours,MembershipOperator,in,parser,4
py_work_hours,ArtithmeticOperator,+,parser,5
py_work_hours,Statement,ExpressionStatement,parser,5
py_work_hours,IterationStatement,ForStatement,parser,5
py_work_hours,ExceptionHandlingStatement,TryStatement,parser,5
py_work_hours,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_work_hours,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_work_hours,DefinitionStatement,FunctionDefinition,parser,5
py_work_hours,BuiltInFunction,str(),parser,5
py_work_hours,BuiltInFunction,input(),parser,5
py_work_hours,BuiltInFunction,float(),parser,5
py_work_hours,BuiltInFunction,open(),parser,5
py_work_hours,BuiltInFunction,range(),parser,5
py_work_hours,BuiltInFunction,len(),parser,5
py_work_hours,BuiltInFunction,print(),parser,5
py_work_hours,Python,Concatenation,education,4
py_work_hours,Python,FindingLength,education,5
py_work_hours,Python,Printing,education,5
py_work_hours,Python,HandlingInput,education,5
py_work_hours,ManagingVariable,AssigningVariable,education,5
py_work_hours,ManagingVariable,UpdatingVariable,education,5
py_work_hours,HandlingFunction,CallingFunctionLibrary,education,5
py_work_hours,HandlingStandardFunction,CallingStandardFunction,education,5
py_work_hours,HandlingStandardFunction,DefiningStandardFunction,education,5
py_work_hours,NonNestedIteration,SingleForLoopIteration,education,5
py_work_hours,HandlingFile,OpeningFile,education,5
py_work_hours,HandlingFile,ReadingLine,education,5
py_work_hours,HandlingFile,ClosingFile,education,5
py_work_hours,HandlingString,SplittingString,education,5
py_work_hours,HandlingString,TransformingToStringType,education,4
py_work_hours,HandlingList,IndexingList,education,5
py_work_hours,ArithmeticOperation,Addition,education,5
py_work_hours,HandlingFloat,TransformingToFloatType,education,5
py_work_hours,ForLoopWithUpdate,ForLoopWith+=,education,5
py_work_hours,ForLoopWithUpdate,ForLoopWithListIndexing,education,5
py_work_hours,HandlingString,IndexingString,education,4
py_work_hours,HandlingError,HandlingSpecificError,education,5
py_work_hours2,SubscriptExpression,IndexingExpression,parser,5
py_work_hours2,Call,FunctionCall,parser,5
py_work_hours2,ArithmeticExpression,BinaryOperation,parser,5
py_work_hours2,Literal,StringLiteral,parser,5
py_work_hours2,NumericLiteral,FloatLiteral,parser,5
py_work_hours2,NumericLiteral,IntegerLiteral,parser,5
py_work_hours2,Error,IOError,parser,5
py_work_hours2,Error,FileNotFoundError,parser,5
py_work_hours2,Error,ValueError,parser,5
py_work_hours2,StringMethod,split(),parser,5
py_work_hours2,FileMethod,close(),parser,5
py_work_hours2,Operator,=,parser,5
py_work_hours2,DefinitionStatement,FunctionDefinition,parser,5
py_work_hours2,ExceptionHandlingStatement,TryStatement,parser,5
py_work_hours2,IterationStatement,ForStatement,parser,5
py_work_hours2,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_work_hours2,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_work_hours2,BuiltInFunction,input(),parser,5
py_work_hours2,BuiltInFunction,int(),parser,5
py_work_hours2,BuiltInFunction,float(),parser,5
py_work_hours2,BuiltInFunction,print(),parser,5
py_work_hours2,BuiltInFunction,open(),parser,5
py_work_hours2,BuiltInFunction,range(),parser,5
py_work_hours2,BuiltInFunction,len(),parser,5
py_work_hours2,MembershipOperator,in,parser,5
py_work_hours2,ArtithmeticOperator,+,parser,5
py_work_hours2,Python,Concatenation,education,4
py_work_hours2,Python,FindingLength,education,5
py_work_hours2,Python,Printing,education,5
py_work_hours2,Python,HandlingInput,education,5
py_work_hours2,ManagingVariable,AssigningVariable,education,5
py_work_hours2,ManagingVariable,UpdatingVariable,education,5
py_work_hours2,HandlingFunction,CallingFunctionLibrary,education,5
py_work_hours2,HandlingStandardFunction,CallingStandardFunction,education,5
py_work_hours2,HandlingStandardFunction,DefiningStandardFunction,education,5
py_work_hours2,NonNestedIteration,SingleForLoopIteration,education,5
py_work_hours2,HandlingFile,OpeningFile,education,5
py_work_hours2,HandlingFile,ReadingLine,education,5
py_work_hours2,HandlingFile,ClosingFile,education,5
py_work_hours2,HandlingString,SplittingString,education,5
py_work_hours2,HandlingInteger,TransformingToIntType,education,5
py_work_hours2,HandlingFloat,TransformingToFloatType,education,5
py_work_hours2,ArithmeticOperation,Addition,education,5
py_work_hours2,HandlingString,TransformingToStringType,education,4
py_work_hours2,HandlingString,CreatingString,education,4
py_work_hours2,HandlingList,IndexingList,education,5
py_work_hours2,HandlingList,CreatingList,education,5
py_work_hours2,ForLoopWithUpdate,ForLoopWith+=,education,5
py_work_hours2,ForLoopWithUpdate,ForLoopWithListIndexing,education,5
py_work_hours2,HandlingString,IndexingString,education,5
py_work_hours2,HandlingError,HandlingSpecificError,education,5
py_work_hours2,ExceptionHandlingStatement,ExceptionHandlingStatement,,5
py_work_hours2,Statement,ExpressionStatement,parser,5
py_work_hours2,BuiltInFunction,str(),parser,5
py_work_hours2,HandlingList,SlicingList,education,4
py_check_product_code,SubscriptExpression,IndexingExpression,parser,5
py_check_product_code,Call,FunctionCall,parser,5
py_check_product_code,ArithmeticExpression,BinaryOperation,parser,5
py_check_product_code,LogicalExpression,ComparisonExpression,parser,5
py_check_product_code,LogicalExpression,BooleanExpression,parser,5
py_check_product_code,Literal,StringLiteral,parser,5
py_check_product_code,NumericLiteral,IntegerLiteral,parser,5
py_check_product_code,Error,IndexError,parser,5
py_check_product_code,Operator,=,parser,5
py_check_product_code,ComparisonOperator,==,parser,5
py_check_product_code,ComparisonOperator,NotEqual,parser,5
py_check_product_code,ArtithmeticOperator,+,parser,5
py_check_product_code,Statement,ExpressionStatement,parser,4
py_check_product_code,ConditionalStatement,IfStatement,parser,5
py_check_product_code,IterationStatement,WhileStatement,parser,5
py_check_product_code,ExceptionHandlingStatement,TryStatement,parser,5
py_check_product_code,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_check_product_code,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_check_product_code,DefinitionStatement,FunctionDefinition,parser,5
py_check_product_code,BuiltInFunction,input(),parser,5
py_check_product_code,BuiltInFunction,print(),parser,5
py_check_product_code,Python,Printing,education,5
py_check_product_code,Python,HandlingInput,education,5
py_check_product_code,CheckingCondition,IfElseChecking,education,4
py_check_product_code,CheckingCondition,IfChecking,education,5
py_check_product_code,CheckingCondition,BooleanEvaluating,education,4
py_check_product_code,CheckingInWhileLoop,IfCheckingInWhileLoop,education,5
py_check_product_code,ManagingVariable,AssigningVariable,education,4
py_check_product_code,ManagingVariable,UpdatingVariable,education,5
py_check_product_code,TwoDimensionalArrayTask,Indexing2DArray,education,5
py_check_product_code,HandlingFunction,CallingFunctionLibrary,education,5
py_check_product_code,HandlingStandardFunction,CallingStandardFunction,education,5
py_check_product_code,HandlingStandardFunction,DefiningStandardFunction,education,5
py_check_product_code,NonNestedIteration,SingleWhileLoopIteration,education,5
py_check_product_code,HandlingString,IndexingList,,5
py_check_product_code,HandlingString,CreatingString,education,4
py_check_product_code,ArithmeticOperation,Addition,education,5
py_check_product_code,WhileLoopWithUpdate,WhileLoopWith+=,education,5
py_check_product_code,WhileLoopWithUpdate,WhileLoopWithListIndexing,education,5
py_check_product_code,HandlingString,IndexingString,education,5
py_check_product_code,HandlingError,HandlingSpecificError,education,5
py_check_product_code2,SubscriptExpression,IndexingExpression,parser,5
py_check_product_code2,SubscriptExpression,SlicingExpression,parser,5
py_check_product_code2,Call,FunctionCall,parser,5
py_check_product_code2,ArithmeticExpression,BinaryOperation,parser,5
py_check_product_code2,LogicalExpression,ComparisonExpression,parser,5
py_check_product_code2,LogicalExpression,BooleanExpression,parser,5
py_check_product_code2,Literal,StringLiteral,parser,5
py_check_product_code2,NumericLiteral,IntegerLiteral,parser,5
py_check_product_code2,Error,IndexError,parser,5
py_check_product_code2,Error,ValueError,parser,5
py_check_product_code2,Operator,=,parser,5
py_check_product_code2,ComparisonOperator,LargerOrEqual,parser,5
py_check_product_code2,ComparisonOperator,==,parser,5
py_check_product_code2,ComparisonOperator,NotEqual,parser,5
py_check_product_code2,LogicalOperator,and,parser,5
py_check_product_code2,ArtithmeticOperator,+,parser,5
py_check_product_code2,Statement,ExpressionStatement,parser,5
py_check_product_code2,ConditionalStatement,IfStatement,parser,5
py_check_product_code2,IterationStatement,WhileStatement,parser,5
py_check_product_code2,ExceptionHandlingStatement,TryStatement,parser,5
py_check_product_code2,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_check_product_code2,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_check_product_code2,DefinitionStatement,FunctionDefinition,parser,5
py_check_product_code2,BuiltInFunction,input(),parser,5
py_check_product_code2,BuiltInFunction,int(),parser,5
py_check_product_code2,BuiltInFunction,print(),parser,5
py_check_product_code2,Python,Printing,education,5
py_check_product_code2,Python,HandlingInput,education,5
py_check_product_code2,CheckingCondition,IfElseChecking,education,4
py_check_product_code2,CheckingCondition,IfChecking,education,5
py_check_product_code2,CheckingCondition,BooleanEvaluating,education,4
py_check_product_code2,CheckingInWhileLoop,IfCheckingInWhileLoop,education,5
py_check_product_code2,ManagingVariable,AssigningVariable,education,5
py_check_product_code2,ManagingVariable,UpdatingVariable,education,5
py_check_product_code2,HandlingFunction,CallingFunctionLibrary,education,5
py_check_product_code2,HandlingStandardFunction,CallingStandardFunction,education,5
py_check_product_code2,HandlingStandardFunction,DefiningStandardFunction,education,5
py_check_product_code2,NonNestedIteration,SingleWhileLoopIteration,education,5
py_check_product_code2,WhileLoopWithUpdate,WhileLoopWithListIndexing,education,5
py_check_product_code2,WhileLoopWithUpdate,WhileLoopWith+=,education,5
py_check_product_code2,ArithmeticOperation,Addition,education,4
py_check_product_code2,HandlingInteger,TransformingToIntType,education,5
py_check_product_code2,HandlingList,SlicingList,education,5
py_check_product_code2,HandlingString,IndexingString,education,5
py_check_product_code2,HandlingString,SlicingString,education,5
py_check_product_code2,HandlingError,HandlingSpecificError,education,5
py_check_product_code2,HandlingString,IndexingList,,5
py_check_product_code2,HandlingString,SlicingList,,5
py_concat_char_two_str,SubscriptExpression,SlicingExpression,parser,5
py_concat_char_two_str,Call,FunctionCall,parser,5
py_concat_char_two_str,ArithmeticExpression,BinaryOperation,parser,5
py_concat_char_two_str,Literal,StringLiteral,parser,5
py_concat_char_two_str,Operator,=,parser,5
py_concat_char_two_str,DefinitionStatement,FunctionDefinition,parser,5
py_concat_char_two_str,Statement,ExpressionStatement,parser,5
py_concat_char_two_str,BuiltInFunction,print(),parser,5
py_concat_char_two_str,BuiltInFunction,str(),parser,5
py_concat_char_two_str,ArtithmeticOperator,+,parser,5
py_concat_char_two_str,JumpStatement,ReturnStatement,parser,5
py_concat_char_two_str,Python,Concatenation,education,5
py_concat_char_two_str,Python,Printing,education,5
py_concat_char_two_str,HandlingFunction,CallingFunctionLibrary,education,5
py_concat_char_two_str,HandlingStandardFunction,CallingStandardFunction,education,5
py_concat_char_two_str,HandlingStandardFunction,DefiningStandardFunction,education,5
py_concat_char_two_str,HandlingString,SlicingString,education,5
py_concat_char_two_str,HandlingString,CreatingString,education,4
py_concat_char_two_str,ArithmeticOperation,Addition,education,4
py_concat_char_two_str,HandlingString,TrimmingString,education,4
py_concat_char_two_str2,SubscriptExpression,SlicingExpression,parser,5
py_concat_char_two_str2,Call,FunctionCall,parser,5
py_concat_char_two_str2,ArithmeticExpression,BinaryOperation,parser,5
py_concat_char_two_str2,Literal,StringLiteral,parser,5
py_concat_char_two_str2,Operator,=,parser,5
py_concat_char_two_str2,DefinitionStatement,FunctionDefinition,parser,5
py_concat_char_two_str2,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_concat_char_two_str2,ArtithmeticOperator,+,parser,5
py_concat_char_two_str2,BuiltInFunction,print(),parser,5
py_concat_char_two_str2,BuiltInFunction,str(),parser,4
py_concat_char_two_str2,Statement,ExpressionStatement,parser,4
py_concat_char_two_str2,JumpStatement,ReturnStatement,parser,5
py_concat_char_two_str2,Python,Concatenation,education,5
py_concat_char_two_str2,Python,Printing,education,5
py_concat_char_two_str2,ManagingVariable,SwappingVariablesValue,education,4
py_concat_char_two_str2,ManagingVariable,AssigningVariable,education,5
py_concat_char_two_str2,HandlingFunction,CallingFunctionLibrary,education,5
py_concat_char_two_str2,HandlingStandardFunction,CallingStandardFunction,education,5
py_concat_char_two_str2,HandlingStandardFunction,DefiningStandardFunction,education,5
py_concat_char_two_str2,HandlingString,CreatingString,education,5
py_concat_char_two_str2,HandlingString,SlicingString,education,5
py_concat_char_two_str2,HandlingString,FormattingString,education,4
py_concat_char_two_str2,ArithmeticOperation,Addition,education,5
py_concat_char_two_str2,HandlingString,IndexingString,education,4
py_concat_char_two_str2,HandlingString,ReplacingStringContent,education,4
py_concat_char_two_str2,HandlingList,SlicingList,education,5
py_str_repeat,SubscriptExpression,IndexingExpression,parser,5
py_str_repeat,Call,FunctionCall,parser,5
py_str_repeat,ArithmeticExpression,BinaryOperation,parser,5
py_str_repeat,Literal,StringLiteral,parser,5
py_str_repeat,NumericLiteral,IntegerLiteral,parser,5
py_str_repeat,Operator,=,parser,5
py_str_repeat,DefinitionStatement,FunctionDefinition,parser,5
py_str_repeat,AssignmentStatement,SimpleAssignmentStatement,parser,5
py_str_repeat,IterationStatement,ForStatement,parser,5
py_str_repeat,ArtithmeticOperator,+,parser,4
py_str_repeat,AssignmentStatement,AugmentedAssignmentStatement,parser,5
py_str_repeat,ArtithmeticOperator,**,parser,5
py_str_repeat,BuiltInFunction,len(),parser,5
py_str_repeat,BuiltInFunction,range(),parser,5
py_str_repeat,BuiltInFunction,print(),parser,5
py_str_repeat,MembershipOperator,in,parser,4
py_str_repeat,Python,Concatenation,education,4
py_str_repeat,Python,FindingLength,education,5
py_str_repeat,Python,Printing,education,5
py_str_repeat,ManagingVariable,AssigningVariable,education,4
py_str_repeat,ManagingVariable,UpdatingVariable,education,5
py_str_repeat,HandlingFunction,CallingFunctionLibrary,education,5
py_str_repeat,HandlingStandardFunction,CallingStandardFunction,education,4
py_str_repeat,HandlingStandardFunction,DefiningStandardFunction,education,5
py_str_repeat,NonNestedIteration,SingleForLoopIteration,education,5
py_str_repeat,HandlingString,CreatingString,education,5
