exercise_name,educational_list,parser_list
q_py_topic_lists:q_py_list_remove1,"[CreatingList, DeletingListElement, Printing, CallingLibraryFunction, AssigningValueVariable]","[print(), IntegerLiteral, pop(), ListLiteral, FunctionCall, ExpressionStatement, UnaryOperation, IndexingExpression, =]"
q_py_topic_logical_operators:q_py_account_logic1,"[BooleanEvaluating, Addition, AssigningValueVariable, Substraction, ChangingValueVariable]","[+, or, IntegerLiteral, =, Larger, ComparisonExpression, LargerOrEqual, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, BooleanOperation]"
q_py_topic_logical_operators:q_py_comparison_logic1,"[BooleanEvaluating, AssigningValueVariable, Printing, CallingLibraryFunction]","[NotEqual, print(), IntegerLiteral, Less, =, ComparisonExpression, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_loops:q_py_for_loop1,"[SingleForLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, Printing]","[+, ForStatement, range(), print(), IntegerLiteral, =, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_loops:q_py_nested_while1,"[NestedWhileLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, ChangingValueVariable, Printing, WhileLoopWith+=]","[+, WhileStatement, print(), IntegerLiteral, Less, =, ComparisonExpression, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_loops:q_py_while_loop1,"[SingleWhileLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, ChangingValueVariable, BooleanEvaluating, Printing, WhileLoopWith+=]","[+, WhileStatement, print(), IntegerLiteral, Less, =, ComparisonExpression, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_loops:q_py_while_loop2,"[SingleWhileLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, ChangingValueVariable, BooleanEvaluating, Printing, WhileLoopWith+=]","[+, WhileStatement, print(), IntegerLiteral, Less, =, ComparisonExpression, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_output_formatting:q_py_output1,"[Printing, FormattingString, CallingLibraryFunction, NestedFunctionCall]","[FloatLiteral, print(), format(), FunctionCall, StringLiteral, ExpressionStatement, IndexingExpression]"
q_py_topic_output_formatting:q_py_output2,"[Printing, FormattingString, CallingLibraryFunction, NestedFunctionCall]","[FloatLiteral, print(), format(), FunctionCall, StringLiteral, ExpressionStatement, IndexingExpression]"
q_py_topic_output_formatting:q_py_output3,"[Multiplication, Addition, AssigningValueVariable, FormattingString, CallingLibraryFunction, Printing, NestedFunctionCall]","[print(), IntegerLiteral, =, *, format(), FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation, IndexingExpression, +]"
q_py_topic_output_formatting:q_py_output4,"[Printing, FormattingString, CallingLibraryFunction, NestedFunctionCall]","[FloatLiteral, print(), IntegerLiteral, format(), FunctionCall, StringLiteral, ExpressionStatement, IndexingExpression]"
q_py_topic_references:q_py_int_ref1,"[Multiplication, AssigningValueVariable, CallingLibraryFunction, DefiningSimpleFunction, CallingFunctionCallingFunction, DefiningFunctionCallingFunction, Printing]","[print(), ReturnStatement, IntegerLiteral, =, *, FunctionCall, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_references:q_py_list_int_ref1,"[Addition, AssigningValueVariable, CallingLibraryFunction, ListReferencing, Printing, DefiningSimpleFunction, ChangingValueListElement, CallingSimpleFunction, CreatingList]","[+, print(), IntegerLiteral, =, ListLiteral, FunctionCall, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_references:q_py_list_str_ref1,"[AssigningValueVariable, CallingLibraryFunction, ReplacingStringContent, DefiningSimpleFunction, CallingFunctionCallingFunction, DefiningFunctionCallingFunction, Printing, ChangingValueListElement]","[replace(), print(), ReturnStatement, =, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_references:q_py_str_ref1,"[AssigningValueVariable, CallingLibraryFunction, ReplacingStringContent, Printing, CallingFunctionCallingFunction, DefiningSimpleFunction, DefiningFunctionCallingFunction]","[replace(), print(), ReturnStatement, =, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement]"
q_py_topic_strings:q_py_concat_strings1,"[SingleWhileLoopIteration, Addition, AssigningValueVariable, CallingLibraryFunction, CreatingString, ChangingValueVariable, Printing, Concatenation, WhileLoopWith+=, BooleanEvaluating]","[+, WhileStatement, print(), IntegerLiteral, Less, AugmentedAssignmentStatement, =, ComparisonExpression, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation]"
q_py_topic_strings:q_py_substring1,"[CallingLibraryFunction, Addition, AssigningValueVariable, Printing, SlicingString]","[+, print(), =, FunctionCall, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression, SlicingExpression]"
q_py_topic_two_dimensional_array:q_py_2d_arrays1,"[Create2DArray, Addition, Indexing2DArray, AssigningValueVariable, IndexingList]","[ListLiteral, +, =, IntegerLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_two_dimensional_array:q_py_2d_arrays2,"[FindingLength, AssigningValueVariable, NestedForLoopIteration, Create2DArray, Addition, CallingLibraryFunction, ForLoopWithListIndexing, ChangingValueListElement, ChangingValue2DArrayElement, Multiplication, Substraction]","[ForStatement, +, range(), IntegerLiteral, =, *, len(), ListLiteral, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_two_dimensional_array:q_py_2d_arrays3,"[SingleForLoopIteration, AssigningValueVariable, NestedForLoopIteration, Create2DArray, Addition, CallingLibraryFunction, Printing, ForLoopWithListIndexing, ChangingValueListElement, ChangingValue2DArrayElement, Substraction]","[ForStatement, +, range(), print(), IntegerLiteral, =, *, ListLiteral, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_two_dimensional_array:q_py_2d_arrays4,"[Indexing2DArray, FindingLength, AssigningValueVariable, IfCheckingInForLoop, NestedForLoopIteration, Create2DArray, Addition, CallingLibraryFunction, BooleanEvaluating, ChangingValueVariable, IndexingList, ForLoopWithListIndexing, ForLoopWith+=]","[ForStatement, +, range(), IntegerLiteral, AugmentedAssignmentStatement, =, Larger, ComparisonExpression, len(), IfStatement, ListLiteral, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression]"
q_py_topic_variables:q_py_arithmetic1,"[Division, AssigningValueVariable, Printing, CallingLibraryFunction, Substraction]","[print(), IntegerLiteral, =, //, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, UnaryOperation]"
q_py_topic_variables:q_py_arithmetic2,"[Power, Addition, AssigningValueVariable, Multiplication]","[+, IntegerLiteral, =, **, *, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_variables:q_py_exchange1,"[AssigningValueVariable, Multiplication, Substraction]","[FloatLiteral, IntegerLiteral, =, *, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_variables:q_py_exchange2,"[TransformingToIntType, Division, AssigningValueVariable, CallingLibraryFunction, Substraction]","[FloatLiteral, IntegerLiteral, int(), =, /, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_py_topic_variables:q_py_swap1,"[Addition, AssigningValueVariable, CallingLibraryFunction, SwappingValueVariables, Printing]","[+, print(), IntegerLiteral, =, FunctionCall, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_topic_classes_objects:q_py_inheritance_animal1,"[DefiningObjectMethod, DefiningClass, Multiplication, AssigningValueVariable, CreatingObject, CallingLibraryFunction, Printing, DefiningSimpleFunction, CallingObjectMethod, NestedFunctionCall, CallingSimpleFunction]","[ClassDefinition, print(), ReturnStatement, IntegerLiteral, =, *, FunctionCall, StringLiteral, FunctionDefinition, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation]"
q_topic_classes_objects:q_py_obj_account1,"[DefiningClass, Addition, CreatingObject, AssigningValueVariable, CallingLibraryFunction, Printing, DefiningSimpleFunction, CreatingDictionary, AddingItemToDictionary, CallingObjectMethod, IndexingDictionary, ChangingValueDictionaryElement, Substraction, CallingSimpleFunction, AccessingDictionary, DefiningObjectMethod]","[ClassDefinition, +, FunctionDefinition, print(), ReturnStatement, IntegerLiteral, AugmentedAssignmentStatement, =, FunctionCall, DictLiteral, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression, init()]"
q_topic_classes_objects:q_py_obj_bus1,"[DefiningClass, IfChecking, Addition, CreatingObject, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, DefiningSimpleFunction, FindMinimum, CallingObjectMethod, CallingSimpleFunction, DefiningObjectMethod, Substraction]","[ClassDefinition, min(), FunctionDefinition, print(), ReturnStatement, IntegerLiteral, Less, =, BooleanLiteral, Larger, ComparisonExpression, IfStatement, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, init(), +]"
q_topic_classes_objects:q_py_obj_car1,"[DefiningObjectMethod, DefiningClass, IfChecking, CreatingObject, AssigningValueVariable, Addition, CallingLibraryFunction, BooleanEvaluating, Printing, FindMinimum, CallingObjectMethod, BooleanLiteral]","[min(), +, ClassDefinition, FunctionDefinition, print(), ReturnStatement, IntegerLiteral, Less, =, ComparisonExpression, IfStatement, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, init()]"
q_topic_classes_objects:q_py_obj_car2,"[DefiningObjectMethod, DefiningClass, IfChecking, CreatingObject, AssigningValueVariable, Addition, CallingLibraryFunction, BooleanEvaluating, Printing, FindMinimum, CallingObjectMethod, Substraction, NestedFunctionCall]","[ClassDefinition, +, min(), FunctionDefinition, print(), ReturnStatement, IntegerLiteral, Less, =, BooleanLiteral, Larger, ComparisonExpression, IfStatement, FunctionCall, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, init()]"
q_topic_classes_objects:q_py_obj_point1,"[DefiningObjectMethod, DefiningClass, CreatingObject, AssigningValueVariable, CallingLibraryFunction, BooleanEvaluating, Printing, DefiningSimpleFunction, IfElifElseChecking, CallingObjectMethod, Substraction, CallingFunctionCallingFunction, DefiningFunctionCallingFunction]","[ClassDefinition, FunctionDefinition, print(), ReturnStatement, IntegerLiteral, IfElifElseStatement, =, Larger, ComparisonExpression, FunctionCall, StringLiteral, -, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, init()]"
q_topic_classes_objects:q_py_obj_student1,"[SingleForLoopIteration, DefiningObjectMethod, TransformingToFloatType, FindingLength, DefiningClass, AddingListElementWithAppend, Addition, AssigningValueVariable, IfCheckingInForLoop, CallingLibraryFunction, CreatingObject, BooleanEvaluating, Printing, DefiningSimpleFunction, CreatingList, Division, CallingObjectMethod, IndexingList, ForLoopWithListIndexing, Substraction, TransformingToIntType, CallingSimpleFunction]","[FloatLiteral, /, IfStatement, ForStatement, +, range(), =, FunctionCall, append(), -, ClassDefinition, FunctionDefinition, print(), ReturnStatement, float(), Larger, ComparisonExpression, len(), ListLiteral, StringLiteral, SimpleAssignmentStatement, ExpressionStatement, BinaryOperation, IndexingExpression, IntegerLiteral, init(), int()]"
